word,kelas,panjang,definisi,clue
FLAMBOYAN,benda,9,"pohon, tinggi hingga 28 m, kayu terasnya keras dan berat, digunakan sebagai tiang dan balo",Pohon berbunga merah
PROSTETIK,benda,9,"ilmu bedah yang mempelajari desain, produksi, dan penggunaan bagian tubuh buatan",Anggota tubuh buatan
KONTINGEN,benda,9,"rombongan (olahragawan, pramuka, pasukan militer, dan sebagainya) yang dikirim untuk berga",Rombongan utusan pertandingan
IMUNISASI,benda,9,inokulasi,Pemberian vaksin pencegah penyakit
GIMNASIUM,benda,9,ruangan besar untuk olahraga,Ruang besar olahraga
APARTHEID,benda,9,politik diskriminasi warna kulit yang diterapkan (dahulu) oleh negara Afrika Selatan antar,Pemisahan ras kulit
NEUROLOGI,benda,9,"ilmu tentang urat saraf, terutama tentang penyakit urat saraf",Ilmu tentang saraf
KRIOGENIK,benda,9,pengetahuan tentang suhu yang sangat rendah,Ilmu suhu rendah
KOMPUTASI,benda,9,penghitungan dengan menggunakan komputer,Proses hitung otomatis
KONDENSOR,benda,9,peralatan listrik pada mesin mobil,Komponen listrik mobil
KUSTODIAN,benda,9,"pihak pemberi jasa penitipan efek dan harta lain yang berkaitan dengan efek dan jasa lain,",Penyimpan surat berharga
ALTIMETER,benda,9,alat untuk mengukur ketinggian atau tinggi suatu tempat dari permukaan bumi berdasarkan te,Alat pengukur ketinggian
NEPOTISME,benda,9,perilaku yang memperlihatkan kesukaan yang berlebihan kepada kerabat dekat,Pilih kasih kepada kerabat
VASEKTOMI,benda,9,operasi untuk memandulkan kaum pria dengan cara memotong saluran sperma atau saluran mani,Operasi pemandulan pada pria
BALAIRUNG,benda,9,balai atau pendopo besar tempat raja dihadap rakyatnya (di Yogyakarta dan Surakarta disebu,Aula besar istana raja
TESTIMONI,benda,9,pengakuan,Pernyataan kesaksian seseorang
ORDONANSI,benda,9,peraturan pemerintah; surat pemerintah; peraturan kerajaan,Peraturan resmi pemerintah
UNIFIKASI,benda,9,hal menyatukan; penyatuan; hal menjadikan seragam,Proses menyatukan menjadi satu
PRASYARAT,benda,9,"syarat yang harus dipenuhi sebelum melakukan, mengikuti, atau memasuki pendidikan atau ses",Ketentuan awal wajib dipenuhi
PETROLEUM,benda,9,"zat cair berminyak yang dapat terbakar, mengandung aspal dengan warna yang bermacam-macam,",Minyak bumi mentah
TENGKURAP,aksi,9,telungkup,Berbaring dada menghadap bawah
DASAWARSA,benda,9,sepuluh tahun,Kurun sepuluh tahun
BUDDHISME,benda,9,"ajaran yang dikembangkan oleh Sidharta Gautama yang, antara lain, mengajarkan bahwa keseng",Ajaran Sidharta Gautama
SEDIAKALA,benda,9,yang semula; yang sudah-sudah; (keadaan) yang dulu-dulu,Keadaan seperti semula
TRIMESTER,benda,9,periode tiga bulan; triwulan,Periode tiga bulan
KAHYANGAN,benda,9,kayangan,Tempat bersemayam para dewa
WIRANIAGA,benda,9,orang yang melakukan penjualan barang secara langsung kepada konsumen (pembeli); pedagang,Penjual barang ke konsumen
AKROBATIK,benda,9,pertunjukan hebat dan mengagumkan berkenaan dengan ketangkasan,Pertunjukan ketangkasan tubuh
KLOROFORM,benda,9,cairan yang mudah menguap yang mengandung bau eter yang digunakan sebagai pelarut atau pem,Cairan pembius berbau eter
SEKONGKOL,aksi,9,bersekongkol,Berkomplot secara diam-diam
ANOREKSIA,benda,9,kehilangan selera makan; nirselera,Hilang nafsu makan
KONSTANTA,benda,9,tetapan,Nilai tetap tak berubah
STETOSKOP,benda,9,alat yang digunakan oleh dokter untuk mendengarkan bunyi kerja alat tubuh dalam rongga dad,Alat dengar detak jantung
BAROMETER,benda,9,"tolok ukur; ukuran (baik, buruk, dan sebagainya)",Alat ukur tekanan udara
KAMERAWAN,benda,9,orang yang kerjanya menggunakan kamera untuk merekam gambar (objek) film atau televisi,Juru rekam gambar film
KOMPILASI,benda,9,"kumpulan yang tersusun secara teratur (tentang daftar informasi, karangan dan sebagainya)",Kumpulan tersusun rapi
KUESIONER,benda,9,"alat riset atau survei yang terdiri atas serangkaian pertanyaan tertulis, bertujuan mendap",Daftar pertanyaan survei
VALIDITAS,benda,9,"sifat benar menurut bahan bukti yang ada, logika berpikir, atau kekuatan hukum; sifat vali",Sifat sahih dan benar
HOMOFOBIA,benda,9,fobia terhadap sesama jenis,Takut pada sesama jenis
ILUSIONIS,benda,9,tukang sulap,Ahli seni sulap
OBSTRUKSI,benda,9,penghambatan yang dilakukan oleh golongan politik tertentu untuk menghalangi diterimanya s,Penghambatan secara sengaja
PURBAKALA,benda,9,zaman dahulu sekali; zaman kuno; dahulu kala,Zaman dahulu kala
KONVERTER,benda,9,peranti yang mengubah sinyal listrik atau data komputer dari satu bentuk ke bentuk lainnya,Pengubah bentuk sinyal
BIMASAKTI,benda,9,galaksi tempat Bumi berada yang tampak seperti lajur cahaya di langit,Galaksi tempat bumi berada
HIPOFISIS,benda,9,"kelenjar kecil di sebelah bawah otak yang mengeluarkan getah, menghasilkan bermacam-macam",Kelenjar kecil di otak
SIMPOSIUM,benda,9,"kumpulan pendapat tentang sesuatu, terutama yang dihimpun dan diterbitkan",Pertemuan bertukar pendapat
BADMINTON,benda,9,bulu tangkis,Olahraga raket dan kok
IMPOTENSI,benda,9,perihal lemah syahwat,Lemah syahwat pada pria
TROMBOSIT,benda,9,"keping-keping darah, mempunyai bentuk yang tidak teratur dan tidak mempunyai inti",Keping pembeku darah
KARIKATUR,benda,9,"gambar olok-olok yang mengandung pesan, sindiran, dan sebagainya",Gambar sindiran jenaka
EKSEKUTOR,benda,9,orang yang melakukan eksekusi,Pelaksana hukuman mati
MOBILITAS,benda,9,gerakan berpindah-pindah,Gerak perpindahan tempat
MASYARAKAT,benda,10,sejumlah manusia dalam arti seluas-luasnya dan terikat oleh suatu kebudayaan yang mereka a,Sekumpulan orang hidup bersama
DEPARTEMEN,benda,10,cabang pekerjaan yang dikepalai oleh manajer tunggal,Kementerian dalam pemerintahan
TEROWONGAN,benda,10,tembusan dalam tanah atau gunung (untuk jalan kereta api dan sebagainya),Jalan gelap bawah tanah
HELIKOPTER,benda,10,pesawat udara dengan baling-baling besar di atas yang berputar horizontal lalu mempercepat,Capung besi
KOMUNIKASI,benda,10,perhubungan,Pertukaran pesan antarorang
ORGANISASI,benda,10,strategi yang dimanfaatkan dalam upaya memperbesar kinerja memori,Kelompok terstruktur bersama
SEKRETARIS,benda,10,"orang (pegawai, anggota pengurus) yang diserahi pekerjaan tulis-menulis, surat-menyurat, d",Pengurus surat kantor
MATEMATIKA,benda,10,"ilmu tentang bilangan, hubungan antara bilangan, dan prosedur operasional yang digunakan d",Ilmu hitung angka
KONFERENSI,benda,10,rapat atau pertemuan untuk berunding atau bertukar pendapat mengenai suatu masalah yang di,Pertemuan bahas isu bersama
KONFIRMASI,benda,10,penegasan; pengesahan; pembenaran,Penegasan kebenaran sesuatu
DINOSAURUS,benda,10,binatang raksasa dari zaman prasejarah yang termasuk kelompok reptilia bumi (pemakan dagin,Reptil raksasa purba
EKSPERIMEN,benda,10,percobaan yang bersistem dan berencana (untuk membuktikan kebenaran suatu teori dan sebaga,Percobaan ilmiah terencana
ELEKTRONIK,benda,10,alat yang dibuat berdasarkan prinsip elektronika; hal atau benda yang menggunakan alat-ala,Perangkat berbasis sirkuit
KONSTRUKSI,benda,10,susunan dan hubungan kata dalam kalimat atau kelompok kata,Susunan struktur bangunan
KONSPIRASI,benda,10,komplotan; persekongkolan,Persekongkolan rahasia
ALTERNATIF,benda,10,pilihan di antara dua atau beberapa kemungkinan,Pilihan pengganti lain
INTEROGASI,benda,10,pertanyaan,Pemeriksaan lewat pertanyaan
METROPOLIS,benda,10,metropolitan,Kota besar modern
NARAPIDANA,benda,10,orang hukuman (orang yang sedang menjalani hukuman karena tindak pidana); terhukum,Penghuni sel penjara
MASTURBASI,benda,10,stimulasi organ seks oleh diri sendiri,Rangsangan seksual sendiri
PRESENTASI,benda,10,pemberian (tentang hadiah),Paparan pakai slide
KONTRAKTOR,benda,10,pemborong; anemer,Pemborong proyek bangunan
FOTOGRAFER,benda,10,juru foto; tukang potret; pemotret; juru potret,Pengambil gambar profesional
VEGETARIAN,benda,10,"orang yang (karena alasan keagamaan atau kesehatan) tidak makan daging dan ikan, tetapi mu",Pantang makan daging
SERTIFIKAT,benda,10,tanda atau surat keterangan (pernyataan) tertulis atau tercetak dari orang yang berwenang,Surat bukti kelulusan
HALUSINASI,benda,10,"pengalaman indra tanpa adanya perangsang pada alat indra yang bersangkutan, misalnya mende",Melihat yang tak nyata
PARANORMAL,benda,10,"orang yang mempunyai kemampuan dalam memahami, mengetahui, dan memercayai hal-hal yang tid",Orang berindra keenam
KOMPENSASI,benda,10,ganti rugi,Ganti rugi kerugian
PERMAISURI,benda,10,istri raja,Istri sah sang raja
PERSPEKTIF,benda,10,sudut pandang; pandangan,Cara memandang suatu hal
MALAPETAKA,benda,10,kecelakaan; kesengsaraan; musibah; bencana,Bencana yang menyengsarakan
INSTRUKTUR,benda,10,orang yang bertugas mengajarkan sesuatu dan sekaligus memberikan latihan dan bimbingannya;,Pelatih dan pembimbing
GELANGGANG,benda,10,"medan perang (pertempuran, perjuangan)",Arena pertandingan
KONSULTASI,benda,10,"pertukaran pikiran untuk mendapatkan kesimpulan (nasihat, saran, dan sebagainya) yang seba",Meminta nasihat ahli
INTEGRITAS,benda,10,"mutu, sifat, atau keadaan yang menunjukkan kesatuan yang utuh sehingga memiliki potensi da",Kejujuran dan keutuhan
KONSTITUSI,benda,10,undang-undang dasar suatu negara,Hukum dasar negara
KONTRIBUSI,benda,10,sumbangan,Sumbangan atau andil
ANTIBIOTIK,benda,10,"zat kimia yang dihasilkan oleh berbagai mikroorganisme, bakteri tertentu, fungi, dan aktin",Obat pembasmi bakteri
ARSITEKTUR,benda,10,metode dan gaya rancangan suatu konstruksi bangunan,Seni rancang bangunan
DISTRIBUSI,benda,10,semua posisi yang ditempati oleh unsur bahasa,Penyaluran barang
PUBLISITAS,benda,10,penyiaran tentang sesuatu atau seseorang kepada masyarakat luas (melalui pelbagai media),Penyebaran ke khalayak luas
FORMALITAS,benda,10,sekadar mengikuti tata cara; basa-basi,Sekadar basa-basi resmi
MODIFIKASI,benda,10,perubahan,Perubahan atau penyesuaian
PUSTAKAWAN,benda,10,orang yang bekerja dalam bidang perpustakaan; ahli perpustakaan,Pengelola koleksi buku
KOMPLIKASI,benda,10,percampuran yang kusut (dari berbagai hal); kerumitan,Keadaan yang rumit
MANIPULASI,benda,10,penggelapan; penyelewengan,Pengaturan curang menyeleweng
INTERVENSI,benda,10,upaya untuk meningkatkan kesehatan atau mengubah penyebaran penyakit,Campur tangan pihak lain
TEMPERATUR,benda,10,panas dinginnya badan atau hawa; suhu,Ukuran panas dingin
PROSTITUSI,benda,10,pertukaran hubungan seksual dengan uang atau hadiah sebagai suatu transaksi perdagangan; p,Jual beli seks
TERMINATOR,benda,10,garis yang memisahkan cahaya siang dan malam dilihat dari atas permukaan bumi,Batas siang dan malam
PROPAGANDA,benda,10,"reklame (seperti menawarkan obat, barang dagangan, dan sebagainya)",Ajakan memengaruhi massa
PORNOGRAFI,benda,10,bahan bacaan yang dengan sengaja dan semata-mata dirancang untuk membangkitkan nafsu berah,Bahan pembangkit nafsu
SELONGSONG,benda,10,salut; selubung; ulas; sarung,Selubung pembungkus
YURISDIKSI,benda,10,kekuasaan mengadili; lingkup kuasa kehakiman; peradilan,Kekuasaan mengadili perkara
SINGGASANA,benda,10,kursi kerajaan untuk tempat duduk raja; takhta,Kursi tempat raja
PERSENTASE,benda,10,bagian yang diperkirakan,Bagian per seratus
AUDITORIUM,benda,10,"bangunan atau ruangan besar yang digunakan untuk mengadakan pertemuan umum, pertunjukan, d",Ruang pertemuan besar
INFRAMERAH,benda,10,"sinar yang tidak tampak, terletak di luar bagian merah spektrum yang tampak, gelombangnya",Sinar panas tak kasatmata
SINTERKLAS,benda,10,"perayaan memperingati hari ulang tahun Sinterklas, tanggal 6 Desember",Kakek berjubah merah Natal
MENSTRUASI,benda,10,datang bulan; haid,Siklus bulanan wanita
STABILITAS,benda,10,kemantapan; kestabilan; keseimbangan,Kemantapan dan keseimbangan
KONSTELASI,benda,10,rasi bintang,Gugusan bintang langit
EKSPLORASI,benda,10,"penjelajahan lapangan dengan tujuan memperoleh pengetahuan lebih banyak (tentang keadaan),",Penjelajahan mencari pengetahuan
EKSTRADISI,benda,10,penyerahan orang yang dianggap melakukan kriminalitas oleh suatu negara kepada negara lain,Penyerahan buronan antarnegara
REPRODUKSI,benda,10,pengembangbiakan; tiruan; hasil ulang,Proses berkembang biak
ANTISIPASI,benda,10,penyesuaian mental terhadap peristiwa yang akan terjadi,Persiapan menghadapi kemungkinan
SUPERVISOR,benda,10,pengawas utama; pengontrol utama; penyelia,Pengawas utama pekerjaan
REGENERASI,benda,10,penggantian generasi tua kepada generasi muda; peremajaan,Peremajaan angkatan muda
ANTUSIASME,benda,10,minat besar terhadap sesuatu; kegairahan; gelora semangat,Semangat menggebu-gebu
GERILYAWAN,benda,10,orang (pasukan) yang bergerilya,Pejuang penyergap sembunyi
PRASEJARAH,benda,10,bagian ilmu sejarah tentang zaman ketika manusia hidup dalam kebudayaan yang belum mengena,Zaman sebelum tulisan
TEMPERAMEN,benda,10,"sifat batin yang tetap memengaruhi perbuatan, perasaan, dan pikiran (periang, penyedih, da",Watak dasar seseorang
KEMOTERAPI,benda,10,pengobatan dengan menggunakan zat-zat kimiawi,Pengobatan kimia kanker
VERIFIKASI,benda,10,"pemeriksaan tentang kebenaran laporan, pernyataan, perhitungan uang, dan sebagainya",Pemeriksaan kebenaran data
INTIMIDASI,benda,10,tindakan menakut-nakuti (terutama untuk memaksa orang atau pihak lain berbuat sesuatu); ge,Ancaman menekan kehendak
TURBULENSI,benda,10,turbulens,Guncangan udara pesawat
DIAGNOSTIK,benda,10,ilmu untuk menentukan jenis penyakit berdasarkan gejala yang ada,Penentuan jenis penyakit
MISIONARIS,benda,10,orang yang melakukan misi,Penyebar ajaran agama
KOORDINASI,benda,10,kemampuan respons anggota tubuh terkait keseluruhan rancangan fisik,Penyelarasan gerak bersama
NEGOSIATOR,benda,10,orang yang melakukan negosiasi; penegosiasi,Juru runding perjanjian
RITSLETING,benda,10,"alat penutup pakaian (baju, celana, dan sebagainya), tas, dan sebagainya terdiri atas dere",Penutup tarik pakaian
KOREOGRAFI,benda,10,seni tari (balet),Rancangan gerak tari
KALKULATOR,benda,10,juru hitung,Mesin penghitung angka
SAPUTANGAN,benda,10,kain (cita) persegi untuk menyapu keringat dan sebagainya; selampai,Kain pengelap keringat
INTENSITAS,benda,10,keadaan tingkatan atau ukuran intensnya,Tingkat kekuatan sesuatu
REGISTRASI,benda,10,pencatatan; pendaftaran (dalam register),Proses pendaftaran resmi
DEMONSTRAN,benda,10,orang yang berdemonstrasi; pelaku demonstrasi,Peserta unjuk rasa
AFGANISTAN,benda,10,"negara yang terletak di Asia Tengah, beribu kota Kabul",Negara Asia dikuasai Taliban
EKSISTENSI,benda,10,hal berada; keberadaan,Hal keberadaan diri
JURNALISME,benda,10,pekerjaan mengumpulkan dan menulis berita di media massa cetak atau elektronik; kewartawan,Kegiatan meliput berita
KOMENTATOR,benda,10,orang yang (pekerjaannya) mengomentari atau mengulas suatu berita dan sebagainya; juru ula,Juru ulas pertandingan
SENTIMETER,benda,10,"satuan ukuran panjang 0,01 m (disingkat cm)",Ukuran panjang penggaris
SIMPATISAN,benda,10,orang yang bersimpati (kepada partai politik dan sebagainya),Pendukung setia partai
SURVEILANS,benda,10,pengintaian,Pengintaian diam-diam
HIPOTERMIA,benda,10,keadaan suhu tubuh yang turun hingga di bawah 35�C,Suhu tubuh anjlok
NASIONALIS,benda,10,pencinta nusa dan bangsa sendiri,Pencinta tanah air
SUPERMODEL,benda,10,adiperagawan; adiperagawati,Peragawati papan atas
KELINGKING,benda,10,jari tangan yang terkecil,Jari tangan terkecil
KARBURATOR,benda,10,"bagian mesin motor, tempat gas bahan bakar minyak bercampur dengan udara",Pencampur udara bensin
ANTIMATERI,benda,10,materi yang tersusun atas antipartikel,Kebalikan zat biasa
KOLESTEROL,benda,10,"lemak yang biasanya terdapat dalam darah, otak, empedu, dan batu empedu",Lemak jahat darah
PARIWISATA,benda,10,yang berhubungan dengan perjalanan untuk rekreasi; pelancongan; turisme,Perjalanan rekreasi turis
HALILINTAR,benda,10,kilat; mata petir,Kilatan sambaran petir
PERSONALIA,benda,10,"yang berkaitan dengan orang atau nama orang (tentang urusan, pengumuman, dan sebagainya)",Urusan kepegawaian kantor
FAHRENHEIT,benda,10,satuan suhu dalam skala termometer yang membagi suhu di antara pembekuan air dan pendidiha,Satuan suhu ala Amerika
MANUFAKTUR,aksi,10,membuat atau menghasilkan dengan tangan atau mesin,Proses pembuatan barang
KOMISIONER,benda,10,orang yang menjadi anggota sebuah komisi,Perantara transaksi dagang
INVENTARIS,benda,10,"daftar ternak yang menyebutkan macam, ukurannya, dan sebagainya",Daftar barang milik
PERIBAHASA,benda,10,"ungkapan atau kalimat ringkas padat, berisi perbandingan, perumpamaan, nasihat, prinsip hi",Kalimat kiasan berisi nasihat
PORTOFOLIO,benda,10,dompet,Kumpulan hasil karya
PROTAGONIS,benda,10,penganjur suatu paham,Tokoh utama cerita
MENTALITAS,benda,10,"keadaan dan aktivitas jiwa (batin), cara berpikir, dan berperasaan",Cara berpikir seseorang
PREFERENSI,benda,10,pilihan; kecenderungan; kesukaan,Kecenderungan memilih sesuatu
ANTROPOLOG,benda,10,ahli antropologi,Ahli ilmu manusia
DIREKTORAT,benda,10,"bagian dari departemen yang tugasnya mengurus suatu bidang tertentu, dikepalai oleh seoran",Bagian dari kementerian
SARKOFAGUS,benda,10,"peti mayat yang dibuat dari batu (seperti yang biasa digunakan pada zaman Yunani, Romawi,",Peti jenazah batu
EMANSIPASI,benda,10,pembebasan dari perbudakan,Perjuangan persamaan hak
HABIBULLAH,benda,10,kesayangan Allah; kekasih Allah,Sebutan kekasih Tuhan
KOLABORASI,benda,10,(perbuatan) kerja sama untuk membuat sesuatu,Kerja sama menghasilkan karya
FERMENTASI,benda,10,peragian,Proses peragian bahan
KOMPETITOR,benda,10,orang yang bersaing,Saingan dalam usaha
VANDALISME,benda,10,perusakan dan penghancuran secara kasar dan ganas,Perusakan fasilitas umum
LEGITIMASI,benda,10,pernyataan yang sah (menurut undang-undang atau sesuai dengan undang-undang); pengesahan,Pengesahan secara resmi
BENTANGKAN,benda,10,denda adat karena berzina atau mengingkari janji perkawinan (pada suku Dayak),Menghamparkan hingga terbuka
PENYISIRAN,benda,10,"proses, cara, perbuatan menyisir",Operasi pencarian menyeluruh
KONSORSIUM,benda,10,himpunan sarjana sebidang yang mengurus kepentingan bersama,Gabungan beberapa perusahaan
SANATORIUM,benda,10,tempat penyembuhan orang yang berpenyakit kronis,Tempat perawatan penyakit kronis
AKSELERASI,benda,10,proses mempercepat,Percepatan suatu gerak
SALAMANDER,benda,10,"binatang amfibi serupa kadal dengan tubuh ramping, ekor panjang, hidung pendek, kulit lici",Amfibi serupa kadal
NUKLEOTIDA,benda,10,"struktur pembentuk inti sel DNA dan RNA yang penting untuk perkembangan sel, fungsi-fungsi",Penyusun rantai DNA
NARASUMBER,benda,10,orang yang memberi (mengetahui secara jelas atau menjadi sumber) informasi; informan,Pemberi informasi terpercaya
EKTOPLASMA,benda,10,lapisan luar protoplasma yang bersifat liat dan kaku yang terdapat pada sel tertentu,Lapisan luar sel
KONSENTRAT,benda,10,mineral berharga yang dipisahkan dari bijih setelah mengalami pengolahan tertentu,Sari pati pekat
ANTISOSIAL,benda,10,sikap menutup diri dari masyarakat,Enggan bergaul dengan masyarakat
KONSTITUEN,benda,10,"bagian yang penting, misalnya natrium adalah konstituen garam dapur",Unsur pembentuk penting
DEKOMPRESI,benda,10,pengurangan atau peniadaan tekanan,Pengurangan tekanan udara
SENIORITAS,benda,10,perihal senior,Kelebihan karena lebih lama
SAGITARIUS,benda,10,nama gugus bintang di belahan langit sebelah selatan khatulistiwa (tampak pada waktu malam,Zodiak sang pemanah
TERMOMETER,benda,10,alat ukur suhu,Pengukur suhu badan
AKUPUNKTUR,benda,10,pengobatan atau pemeriksaan orang sakit dengan tusuk jarum (cara pengobatan Cina); tusuk j,Terapi tusuk jarum
ELEKTROLIT,benda,10,senyawa yang larutannya merupakan penghantar arus listrik,Larutan penghantar listrik
METODOLOGI,benda,10,ilmu tentang metode; uraian tentang metode,Ilmu tentang cara kerja
ANTISEPTIK,benda,10,zat yang terdapat pada jaringan hidup untuk menahan atau menghancurkan pertumbuhan jasad r,Cairan pembunuh kuman
ANONIMITAS,benda,10,hal tidak ada nama,Keadaan tanpa nama
KOMPETENSI,benda,10,kewenangan (kekuasaan) untuk menentukan (memutuskan sesuatu),Kemampuan menguasai bidang
MENINGITIS,benda,10,peradangan pada selaput otak dan sumsum tulang belakang,Radang selaput otak
MONOKULTUR,benda,10,penanaman satu jenis tanaman dalam suatu urutan musim pada tanah yang sama (misalnya baik,Tanam satu jenis saja
HIDROPONIK,benda,10,"cara bercocok tanam tanpa menggunakan tanah, biasanya dikerjakan dalam kamar kaca dengan m",Bertanam tanpa media tanah
TRANSISTOR,benda,10,pesawat radio yang menggunakan transistor,Komponen penguat elektronik
HIPERTENSI,benda,10,tekanan darah atau denyut jantung yang lebih tinggi daripada normal karena penyempitan pem,Tekanan darah tinggi
PREROGATIF,benda,10,hak istimewa yang dipunyai oleh kepala negara mengenai hukum dan undang-undang di luar kek,Hak istimewa penguasa
SEMBAHYANG,benda,10,salat,Beribadah menghadap Tuhan
TRANSMITER,benda,10,pemancar; bagian (alat) telepon dan sebagainya yang berfungsi mengirimkan pesan,Alat pemancar sinyal
MEMORANDUM,benda,10,nota atau surat peringatan tidak resmi,Nota peringatan singkat
INSEMINASI,benda,10,"pengembangan, penyebaran, penangkaran",Pembuahan secara buatan
SOSIALISME,benda,10,"ajaran atau paham kenegaraan dan ekonomi yang berusaha supaya harta benda, industri, dan p",Paham ekonomi kolektif
LINGUISTIK,benda,10,ilmu tentang bahasa,Ilmu tentang bahasa
KONSERVASI,benda,10,"proses menyaput bagian dalam badan mobil, kapal, dan sebagainya untuk mencegah karat",Pelestarian sumber daya
VENTILATOR,benda,10,mesin yang membantu pasien untuk bernapas,Mesin bantu pernapasan
MUSYAWARAH,benda,10,pembahasan bersama dengan maksud mencapai keputusan atas penyelesaian masalah; perundingan,Perundingan mencapai mufakat
ARISTOKRAT,benda,10,orang dari golongan bangsawan; ningrat,Kaum bangsawan ningrat
DEGENERASI,benda,10,kemunduran atau perubahan menjadi sesuatu yang rusak,Kemunduran mutu fungsi
PARTIKULAT,benda,10,"partikel yang sangat kecil atau halus (debu, asap, dan sebagainya)",Butiran debu halus
AFRODISIAK,benda,10,obat perangsang kegiatan seksual,Perangsang gairah seksual
IMPERIALIS,benda,10,bangsa (negara) yang menjalankan politik menjajah bangsa (negara) lain; negara yang memper,Bangsa penjajah negara
PERSNELING,benda,10,alat untuk mengatur kecepatan kendaraan bermotor (berupa roda gigi),Pengatur gigi kendaraan
SANGKAKALA,benda,10,"trompet (dari kulit kerang, dan sebagainya); trompet berkala atau bunyian berkala",Terompet penanda kiamat
REPUBLIKAN,benda,10,penganut ketatanegaraan yang berbentuk republik,Penganut negara tanpa raja
STRATOSFER,benda,10,lapisan udara di antara 10�60 km di atas permukaan bumi; lapisan udara di atas troposfer,Lapisan udara atas
MARGASATWA,benda,10,binatang yang hidup liar di hutan (tidak diternakkan atau dipelihara),Binatang liar hutan
PANSPERMIA,benda,10,teori yang menyatakan bahwa kehidupan di Bumi berasal dari benih-benih kehidupan yang ters,Asal kehidupan dari antariksa
KERANGKENG,benda,10,tempat untuk mengurung anak kecil,Kandang jeruji besi
METAFISIKA,benda,10,ilmu pengetahuan yang berhubungan dengan hal-hal yang nonfisik atau tidak kelihatan,Kajian hal nonfisik
TENDERLOIN,benda,10,"daging sapi bagian punggung dalam, sangat lunak, tidak berotot, dan tidak berlemak",Daging sapi empuk
MOBILISASI,benda,10,gerak yang mudah (cepat); perputaran,Pengerahan pasukan massal
MONITORING,benda,10,pemantauan,Pengawasan berkala berlanjut
IKONOGRAFI,benda,10,ilmu tentang seni dan teknik membuat arca,Ilmu pembuatan arca
PROKLAMASI,benda,10,pemberitahuan resmi kepada seluruh rakyat; pemakluman; pengumuman,Pemakluman resmi kemerdekaan
INFILTRASI,benda,10,penyusupan; perembesan; campur tangan,Penyusupan diam-diam
KREDENSIAL,benda,10,"sertifikat, surat, atau pernyataan yang menyatakan kemampuan seseorang melakukan sesuatu",Surat bukti kemampuan
KARTOGRAFI,benda,10,ilmu mengenai peta,Ilmu pembuatan peta
LIKUIDITAS,benda,10,perihal posisi uang kas suatu perusahaan dan kemampuannya untuk memenuhi kewajiban yang ja,Ketersediaan dana tunai
SUBSTITUSI,benda,10,penggantian,Proses penggantian unsur
ANGKASAWAN,benda,10,astronaut,Penjelajah antariksa
SIMBOLISME,benda,10,"perihal pemakaian simbol (lambang) untuk mengekspresikan ide-ide (misalnya sastra, seni)",Penggunaan lambang bermakna
SEISMOLOGI,benda,10,ilmu tentang gempa bumi,Ilmu tentang gempa
ALTERNATOR,benda,10,generator elektris yang digunakan untuk menghasilkan arus bolak-balik; dinamo,Dinamo penghasil listrik
PROFESIONAL,benda,11,orang yang terlibat atau memenuhi kualifikasi dalam suatu profesi,Ahli di bidangnya
UNIVERSITAS,benda,11,perguruan tinggi yang terdiri atas sejumlah fakultas yang menyelenggarakan pendidikan ilmi,Kampus banyak fakultas
INVESTIGASI,benda,11,"penyelidikan dengan mencatat, merekam fakta atau melakukan peninjauan, percobaan, dan seba",Penyelidikan cari fakta
KONSENTRASI,benda,11,pemusatan perhatian atau pikiran pada suatu hal,Pemusatan pikiran penuh
KONSEKUENSI,benda,11,persesuaian dengan yang dahulu,Akibat suatu perbuatan
SUKARELAWAN,benda,11,orang yang melakukan sesuatu dengan sukarela (tidak karena diwajibkan atau dipaksakan),Pekerja tanpa bayaran
REKOMENDASI,benda,11,"saran yang menganjurkan (membenarkan, menguatkan)",Saran yang mendukung
DEMONSTRASI,benda,11,pernyataan protes yang dikemukakan secara massal; unjuk rasa,Aksi protes ramai-ramai
INTELEKTUAL,benda,11,orang yang mempunyai kecerdasan tinggi; cendekiawan,Kaum cendekiawan cerdas
KUALIFIKASI,benda,11,tingkatan,Syarat kemampuan tertentu
RESEPSIONIS,benda,11,"orang yang bertugas sebagai penerima tamu (di suatu perusahaan, hotel, atau kantor)",Penerima tamu hotel
AKSELERATOR,benda,11,otot atau saraf yang mempercepat gerakan,Pedal pemacu laju
SPESIFIKASI,benda,11,"perincian (tentang rencana, proposal, dan sebagainya)",Perincian detail barang
POPULARITAS,benda,11,perihal populer; kepopuleran,Tingkat ketenaran seseorang
KONGLOMERAT,benda,11,massa atau campuran yang terjadi dari bermacam-macam unsur,Pengusaha kaya raya
REINKARNASI,benda,11,penjelmaan (penitisan) kembali ke dalam tubuh lain setelah mati; kelahiran kembali,Lahir kembali setelah mati
TELEPORTASI,benda,11,"proses, cara, perbuatan memindahkan orang atau barang dengan psikokinesis",Berpindah tempat seketika
KONDOMINIUM,benda,11,kepunyaan bersama,Hunian bertingkat mewah
IMPROVISASI,benda,11,pembuatan (penyediaan) sesuatu berdasarkan bahan yang ada (seadanya),Bertindak spontan tanpa persiapan
KOMPARTEMEN,benda,11,bagian yang terpisah,Ruang sekat terpisah
KONTAMINASI,benda,11,efek distorsi dari fakta eksternal yang tidak terkontrol,Pencemaran zat asing
DOKUMENTASI,benda,11,"pengumpulan, pemilihan, pengolahan, dan penyimpanan informasi dalam bidang pengetahuan",Pengumpulan arsip informasi
